"","regulatory regions","TF motif","motif score","Target_gene"
"2353","chr16_30060160_30061037_Hes1","TCF4",11.736828242897,"Hes1"
"2354","chr16_87725715_87726590_Bach1","TCF4",13.1017951571752,"Bach1"
"2355","chr2_75776782_75777687_Nfe2l2","TCF4",12.3594902231298,"Nfe2l2"
"2356","chr4_95076178_95076893_Jun","TCF4",13.3900722289248,"Jun"
"2357","chr4_95138269_95139081_Jun","TCF4",12.2284576802317,"Jun"
"2358","chr7_19202070_19202666_Fosb","TCF4",13.9456267825162,"Fosb"
"2359","chr7_19375247_19376140_Fosb","TCF4",14.3762358799013,"Fosb"
"2360","chr8_84732871_84733791_Junb","TCF4",12.5791180140142,"Junb"
"2361","chr8_84945414_84946299_Junb","TCF4",12.6968667301496,"Junb"
"2362","chr10_43684031_43684906_Cd24a","TCF4",13.5597058909967,"Cd24a"
"2363","chr17_87797537_87798382_Epcam","TCF4",11.9908720381284,"Epcam"
"2364","chr15_37232668_37233492_Grhl2","TCF4",13.6572714160985,"Grhl2"
"2365","chr1_39317682_39318597_Npas2","TEAD1",13.8208242717129,"Npas2"
"2366","chr1_39398909_39399752_Npas2","TEAD1",13.7126691892793,"Npas2"
"2367","chr14_16508490_16509406_Rarb","TEAD1",12.9944152241748,"Rarb"
"2368","chr14_16515605_16516544_Rarb","TEAD1",11.4955948442622,"Rarb"
"2369","chr14_17691068_17691934_Thrb","TEAD1",11.8962925013011,"Thrb"
"2370","chr15_37432167_37433070_Grhl2","TEAD1",13.5897986360668,"Grhl2"
"2371","chr16_92616619_92617511_Runx1","TEAD1",12.0721764500376,"Runx1"
"2372","chr19_55758805_55759698_Tcf7l2","TEAD1",11.8861261107254,"Tcf7l2"
"2373","chr2_103209362_103210278_Ehf","TEAD1",12.9863093563658,"Ehf"
"2374","chr2_103325053_103325954_Ehf","TEAD1",11.6476544091181,"Ehf"
"2375","chr4_82470275_82471067_Nfib","TEAD1",13.8284862472668,"Nfib"
"2376","chr4_82553551_82554438_Nfib","TEAD1",11.7939390766718,"Nfib"
"2377","chr4_154401737_154402650_Prdm16","TEAD1",12.4391346964865,"Prdm16"
"2378","chr4_154527417_154528179_Prdm16","TEAD1",13.9643727536766,"Prdm16"
"2379","chr5_77407383_77408303_Rest","TEAD1",11.3654837728076,"Rest"
"2380","chr5_136608545_136609459_Cux1","TEAD1",17.3409166593959,"Cux1"
"2381","chr6_72677053_72677985_Tcf7l1","TEAD1",16.0536387569613,"Tcf7l1"
"2382","chr6_72740374_72741224_Tcf7l1","TEAD1",14.5140345243114,"Tcf7l1"
"2383","chr6_144620882_144621778_Sox5","TEAD1",13.1761184211365,"Sox5"
"2384","chr6_144928913_144929783_Sox5","TEAD1",14.0446897802158,"Sox5"
"2385","chr6_144916847_144917754_Sox5","TEAD1",13.9335594345562,"Sox5"
"2386","chr9_63698498_63699390_Smad3","TEAD1",12.0063876490588,"Smad3"
"2387","chr9_63968292_63969164_Smad3","TEAD1",11.3654837728076,"Smad3"
"2388","chr9_63664701_63665626_Smad3","TEAD1",13.6306855415477,"Smad3"
"2389","chr9_63555485_63556067_Smad3","TEAD1",11.3706334335875,"Smad3"
"2390","chr1_64752976_64753789_Creb1","TEAD1",16.1642143994138,"Creb1"
"2391","chr10_57631653_57632539_Hsf2","TEAD1",11.9625034665551,"Hsf2"
"2392","chr10_87485951_87486808_Ascl1","TEAD1",12.6937863440267,"Ascl1"
"2393","chr12_73098267_73099194_Six4","TEAD1",11.7738356207922,"Six4"
"2394","chr12_73035322_73036124_Six4","TEAD1",11.3906757970059,"Six4"
"2395","chr19_41347059_41347958_Lcor","TEAD1",11.8273611223887,"Lcor"
"2396","chr5_121853508_121854406_Cux2","TEAD1",13.6458522046287,"Cux2"
"2397","chr5_122030875_122031606_Cux2","TEAD1",13.1231217384574,"Cux2"
"2398","chr5_122026506_122027336_Cux2","TEAD1",13.8126412494191,"Cux2"
"2399","chr5_121819831_121820663_Cux2","TEAD1",11.6476544091181,"Cux2"
"2400","chr9_36898338_36899229_Pknox2","TEAD1",14.1938472066769,"Pknox2"
"2401","chr12_73687166_73688059_Hif1a","TEAD1",15.8935068899068,"Hif1a"
"2402","chr9_32709277_32710062_Ets1","TEAD1",13.4976485977594,"Ets1"
"2403","chr9_32615645_32616555_Ets1","TEAD1",12.4291264854752,"Ets1"
"2404","chr12_73035322_73036124_Six1","TEAD1",11.3906757970059,"Six1"
"2405","chr12_73098267_73099194_Six1","TEAD1",11.7738356207922,"Six1"
"2406","chr18_35021905_35022746_Egr1","TEAD1",13.6123500041108,"Egr1"
"2407","chr2_33874109_33874942_Lmx1b","TEAD1",11.5955381453593,"Lmx1b"
"2408","chr12_85623461_85624336_Fos","TEAD1",12.5249455738189,"Fos"
"2409","chr12_85574735_85575642_Fos","TEAD1",17.3967365691218,"Fos"
"2410","chr16_30058944_30059703_Hes1","TEAD1",11.6979536240683,"Hes1"
"2411","chr16_30008537_30009411_Hes1","TEAD1",13.2327602563126,"Hes1"
"2412","chr16_29977451_29978339_Hes1","TEAD1",12.4275992294376,"Hes1"
"2413","chr16_30060160_30061037_Hes1","TEAD1",16.7259815625082,"Hes1"
"2414","chr16_87784162_87785054_Bach1","TEAD1",15.3085311448413,"Bach1"
"2415","chr19_28560682_28561528_Glis3","TEAD1",12.0134378551043,"Glis3"
"2416","chr19_28827509_28828404_Glis3","TEAD1",14.1648623407932,"Glis3"
"2417","chr2_75772323_75773240_Nfe2l2","TEAD1",17.4891399542398,"Nfe2l2"
"2418","chr2_75869420_75870270_Nfe2l2","TEAD1",15.9248410762746,"Nfe2l2"
"2419","chr2_75633331_75634240_Nfe2l2","TEAD1",13.8053992098966,"Nfe2l2"
"2420","chr4_32387535_32388474_Bach2","TEAD1",13.5759174316872,"Bach2"
"2421","chr4_32365920_32366833_Bach2","TEAD1",13.6456677382531,"Bach2"
"2422","chr4_32009107_32010026_Bach2","TEAD1",13.2348574377611,"Bach2"
"2423","chr4_95192815_95193731_Jun","TEAD1",12.1600213099952,"Jun"
"2424","chr8_84914956_84915833_Junb","TEAD1",13.0194589366808,"Junb"
"2425","chr17_87472584_87473300_Epcam","TEAD1",11.8226543535796,"Epcam"
"2426","chr4_154636756_154637324_Prdm16","TEAD1",11.8344531337744,"Prdm16"
"2427","chr5_77265179_77265898_Rest","TEAD1",16.6644050568443,"Rest"
